,FILTER,EXP-TIME,DATE-OBS,XBINNING,IMAGE-NAME
553,R,20.0,2019-06-05T01:23:49,2,JUN/2019-06-04/1998OH_20s_b2x2-556_R.fit
554,R,20.0,2019-06-05T01:24:11,2,JUN/2019-06-04/1998OH_20s_b2x2-557_R.fit
555,R,20.0,2019-06-05T01:24:33,2,JUN/2019-06-04/1998OH_20s_b2x2-558_R.fit
556,R,20.0,2019-06-05T01:24:54,2,JUN/2019-06-04/1998OH_20s_b2x2-559_R.fit
557,R,20.0,2019-06-05T01:25:16,2,JUN/2019-06-04/1998OH_20s_b2x2-560_R.fit
558,R,20.0,2019-06-05T01:25:38,2,JUN/2019-06-04/1998OH_20s_b2x2-561_R.fit
559,R,20.0,2019-06-05T01:25:59,2,JUN/2019-06-04/1998OH_20s_b2x2-562_R.fit
560,R,20.0,2019-06-05T01:26:21,2,JUN/2019-06-04/1998OH_20s_b2x2-563_R.fit
561,R,20.0,2019-06-05T01:26:43,2,JUN/2019-06-04/1998OH_20s_b2x2-564_R.fit
562,R,20.0,2019-06-05T01:27:04,2,JUN/2019-06-04/1998OH_20s_b2x2-565_R.fit
563,R,20.0,2019-06-05T01:27:26,2,JUN/2019-06-04/1998OH_20s_b2x2-566_R.fit
564,R,20.0,2019-06-05T01:27:48,2,JUN/2019-06-04/1998OH_20s_b2x2-567_R.fit
565,R,20.0,2019-06-05T01:28:09,2,JUN/2019-06-04/1998OH_20s_b2x2-568_R.fit
566,R,20.0,2019-06-05T01:28:31,2,JUN/2019-06-04/1998OH_20s_b2x2-569_R.fit
567,R,20.0,2019-06-05T01:28:53,2,JUN/2019-06-04/1998OH_20s_b2x2-570_R.fit
568,R,20.0,2019-06-05T01:29:14,2,JUN/2019-06-04/1998OH_20s_b2x2-571_R.fit
569,R,20.0,2019-06-05T01:29:36,2,JUN/2019-06-04/1998OH_20s_b2x2-572_R.fit
570,R,20.0,2019-06-05T01:29:58,2,JUN/2019-06-04/1998OH_20s_b2x2-573_R.fit
571,R,20.0,2019-06-05T01:30:19,2,JUN/2019-06-04/1998OH_20s_b2x2-574_R.fit
572,R,20.0,2019-06-05T01:30:42,2,JUN/2019-06-04/1998OH_20s_b2x2-575_R.fit
573,R,20.0,2019-06-05T01:31:03,2,JUN/2019-06-04/1998OH_20s_b2x2-576_R.fit
574,R,20.0,2019-06-05T01:31:25,2,JUN/2019-06-04/1998OH_20s_b2x2-577_R.fit
575,R,20.0,2019-06-05T01:31:47,2,JUN/2019-06-04/1998OH_20s_b2x2-578_R.fit
576,R,20.0,2019-06-05T01:32:09,2,JUN/2019-06-04/1998OH_20s_b2x2-579_R.fit
577,R,20.0,2019-06-05T01:32:31,2,JUN/2019-06-04/1998OH_20s_b2x2-580_R.fit
578,R,20.0,2019-06-05T01:32:52,2,JUN/2019-06-04/1998OH_20s_b2x2-581_R.fit
0,R,40.0,2019-06-06T00:58:41,2,1459_40s_b2x2-001_R.fit
1,R,40.0,2019-06-06T00:59:22,2,1459_40s_b2x2-002_R.fit
2,R,40.0,2019-06-06T01:00:04,2,1459_40s_b2x2-003_R.fit
3,R,40.0,2019-06-06T01:00:46,2,1459_40s_b2x2-004_R.fit
4,R,40.0,2019-06-06T01:01:28,2,1459_40s_b2x2-005_R.fit
5,R,40.0,2019-06-06T01:02:10,2,1459_40s_b2x2-006_R.fit
6,R,40.0,2019-06-06T01:02:52,2,1459_40s_b2x2-007_R.fit
7,R,40.0,2019-06-06T01:03:34,2,1459_40s_b2x2-008_R.fit
8,R,40.0,2019-06-06T01:04:16,2,1459_40s_b2x2-009_R.fit
9,R,40.0,2019-06-06T01:04:58,2,1459_40s_b2x2-010_R.fit
10,R,40.0,2019-06-06T01:05:41,2,1459_40s_b2x2-011_R.fit
11,R,40.0,2019-06-06T01:06:22,2,1459_40s_b2x2-012_R.fit
12,R,40.0,2019-06-06T01:07:04,2,1459_40s_b2x2-013_R.fit
13,R,40.0,2019-06-06T01:07:46,2,1459_40s_b2x2-014_R.fit
14,R,40.0,2019-06-06T01:08:28,2,1459_40s_b2x2-015_R.fit
15,R,40.0,2019-06-06T01:09:11,2,1459_40s_b2x2-016_R.fit
16,R,40.0,2019-06-06T01:09:53,2,1459_40s_b2x2-017_R.fit
17,R,40.0,2019-06-06T01:10:35,2,1459_40s_b2x2-018_R.fit
18,R,40.0,2019-06-06T01:11:17,2,1459_40s_b2x2-019_R.fit
19,R,40.0,2019-06-06T01:11:59,2,1459_40s_b2x2-020_R.fit
20,R,40.0,2019-06-06T01:12:42,2,1459_40s_b2x2-021_R.fit
21,R,40.0,2019-06-06T01:13:24,2,1459_40s_b2x2-022_R.fit
22,R,40.0,2019-06-06T01:14:06,2,1459_40s_b2x2-023_R.fit
23,R,40.0,2019-06-06T01:14:48,2,1459_40s_b2x2-024_R.fit
24,R,40.0,2019-06-06T01:15:30,2,1459_40s_b2x2-025_R.fit
25,R,40.0,2019-06-06T01:16:12,2,1459_40s_b2x2-026_R.fit
26,R,40.0,2019-06-06T01:16:55,2,1459_40s_b2x2-027_R.fit
27,R,40.0,2019-06-06T01:17:37,2,1459_40s_b2x2-028_R.fit
28,R,40.0,2019-06-06T01:18:19,2,1459_40s_b2x2-029_R.fit
29,R,40.0,2019-06-06T01:19:01,2,1459_40s_b2x2-030_R.fit
30,R,40.0,2019-06-06T01:19:42,2,1459_40s_b2x2-031_R.fit
31,R,40.0,2019-06-06T01:20:24,2,1459_40s_b2x2-032_R.fit
32,R,40.0,2019-06-06T01:21:06,2,1459_40s_b2x2-033_R.fit
33,R,40.0,2019-06-06T01:21:48,2,1459_40s_b2x2-034_R.fit
34,R,40.0,2019-06-06T01:22:30,2,1459_40s_b2x2-035_R.fit
35,R,40.0,2019-06-06T01:23:12,2,1459_40s_b2x2-036_R.fit
36,R,40.0,2019-06-06T01:23:54,2,1459_40s_b2x2-037_R.fit
37,R,40.0,2019-06-06T01:24:36,2,1459_40s_b2x2-038_R.fit
38,R,40.0,2019-06-06T01:25:19,2,1459_40s_b2x2-039_R.fit
39,R,40.0,2019-06-06T01:26:01,2,1459_40s_b2x2-040_R.fit
40,R,40.0,2019-06-06T01:26:43,2,1459_40s_b2x2-041_R.fit
41,R,40.0,2019-06-06T01:27:25,2,1459_40s_b2x2-042_R.fit
42,R,40.0,2019-06-06T01:28:07,2,1459_40s_b2x2-043_R.fit
43,R,40.0,2019-06-06T01:28:49,2,1459_40s_b2x2-044_R.fit
44,R,40.0,2019-06-06T01:29:31,2,1459_40s_b2x2-045_R.fit
45,R,40.0,2019-06-06T01:40:37,2,1459_40s_b2x2-046_R.fit
46,R,40.0,2019-06-06T01:41:20,2,1459_40s_b2x2-047_R.fit
47,R,40.0,2019-06-06T01:42:02,2,1459_40s_b2x2-048_R.fit
48,R,40.0,2019-06-06T01:42:45,2,1459_40s_b2x2-049_R.fit
49,R,40.0,2019-06-06T01:43:28,2,1459_40s_b2x2-050_R.fit
50,R,40.0,2019-06-06T01:44:10,2,1459_40s_b2x2-051_R.fit
51,R,40.0,2019-06-06T01:44:53,2,1459_40s_b2x2-052_R.fit
52,R,40.0,2019-06-06T01:45:37,2,1459_40s_b2x2-053_R.fit
53,R,40.0,2019-06-06T01:46:19,2,1459_40s_b2x2-054_R.fit
54,R,40.0,2019-06-06T01:47:01,2,1459_40s_b2x2-055_R.fit
55,R,40.0,2019-06-06T01:47:43,2,1459_40s_b2x2-056_R.fit
56,R,40.0,2019-06-06T01:48:25,2,1459_40s_b2x2-057_R.fit
57,R,40.0,2019-06-06T01:49:07,2,1459_40s_b2x2-058_R.fit
58,R,40.0,2019-06-06T01:49:48,2,1459_40s_b2x2-059_R.fit
59,R,40.0,2019-06-06T01:50:30,2,1459_40s_b2x2-060_R.fit
60,R,40.0,2019-06-06T01:51:12,2,1459_40s_b2x2-061_R.fit
61,R,40.0,2019-06-06T01:51:53,2,1459_40s_b2x2-062_R.fit
62,R,40.0,2019-06-06T01:52:35,2,1459_40s_b2x2-063_R.fit
63,R,40.0,2019-06-06T01:53:16,2,1459_40s_b2x2-064_R.fit
64,R,40.0,2019-06-06T01:53:58,2,1459_40s_b2x2-065_R.fit
65,R,40.0,2019-06-06T01:54:39,2,1459_40s_b2x2-066_R.fit
66,R,40.0,2019-06-06T01:55:21,2,1459_40s_b2x2-067_R.fit
67,R,40.0,2019-06-06T01:56:02,2,1459_40s_b2x2-068_R.fit
68,R,40.0,2019-06-06T01:56:44,2,1459_40s_b2x2-069_R.fit
69,R,40.0,2019-06-06T01:57:25,2,1459_40s_b2x2-070_R.fit
70,R,40.0,2019-06-06T01:58:06,2,1459_40s_b2x2-071_R.fit
71,R,40.0,2019-06-06T01:58:48,2,1459_40s_b2x2-072_R.fit
72,R,40.0,2019-06-06T01:59:30,2,1459_40s_b2x2-073_R.fit
73,R,40.0,2019-06-06T02:00:11,2,1459_40s_b2x2-074_R.fit
74,R,40.0,2019-06-06T02:00:52,2,1459_40s_b2x2-075_R.fit
75,R,40.0,2019-06-06T02:01:34,2,1459_40s_b2x2-076_R.fit
76,R,40.0,2019-06-06T02:02:15,2,1459_40s_b2x2-077_R.fit
77,R,40.0,2019-06-06T02:02:57,2,1459_40s_b2x2-078_R.fit
78,R,40.0,2019-06-06T02:03:38,2,1459_40s_b2x2-079_R.fit
79,R,40.0,2019-06-06T02:04:20,2,1459_40s_b2x2-080_R.fit
80,R,40.0,2019-06-06T02:05:01,2,1459_40s_b2x2-081_R.fit
81,R,40.0,2019-06-06T02:05:42,2,1459_40s_b2x2-082_R.fit
82,R,40.0,2019-06-06T02:06:24,2,1459_40s_b2x2-083_R.fit
83,R,40.0,2019-06-06T02:07:05,2,1459_40s_b2x2-084_R.fit
84,R,40.0,2019-06-06T02:07:47,2,1459_40s_b2x2-085_R.fit
85,R,40.0,2019-06-06T02:08:28,2,1459_40s_b2x2-086_R.fit
86,R,40.0,2019-06-06T02:09:10,2,1459_40s_b2x2-087_R.fit
87,R,40.0,2019-06-06T02:09:51,2,1459_40s_b2x2-088_R.fit
88,R,40.0,2019-06-06T02:10:33,2,1459_40s_b2x2-089_R.fit
89,R,40.0,2019-06-06T02:11:14,2,1459_40s_b2x2-090_R.fit
90,R,40.0,2019-06-06T02:11:56,2,1459_40s_b2x2-091_R.fit
91,R,40.0,2019-06-06T02:12:37,2,1459_40s_b2x2-092_R.fit
92,R,40.0,2019-06-06T02:13:19,2,1459_40s_b2x2-093_R.fit
93,R,40.0,2019-06-06T02:14:00,2,1459_40s_b2x2-094_R.fit
94,R,40.0,2019-06-06T02:14:42,2,1459_40s_b2x2-095_R.fit
95,R,40.0,2019-06-06T02:15:23,2,1459_40s_b2x2-096_R.fit
96,R,40.0,2019-06-06T02:16:05,2,1459_40s_b2x2-097_R.fit
97,R,40.0,2019-06-06T02:16:46,2,1459_40s_b2x2-098_R.fit
98,R,40.0,2019-06-06T02:17:27,2,1459_40s_b2x2-099_R.fit
99,R,40.0,2019-06-06T02:18:09,2,1459_40s_b2x2-100_R.fit
100,R,40.0,2019-06-06T02:18:50,2,1459_40s_b2x2-101_R.fit
101,R,40.0,2019-06-06T02:19:32,2,1459_40s_b2x2-102_R.fit
102,R,40.0,2019-06-06T02:20:13,2,1459_40s_b2x2-103_R.fit
103,R,40.0,2019-06-06T02:20:55,2,1459_40s_b2x2-104_R.fit
104,R,40.0,2019-06-06T02:27:14,2,1459_40s_b2x2-105_R.fit
105,R,40.0,2019-06-06T02:27:56,2,1459_40s_b2x2-106_R.fit
106,R,40.0,2019-06-06T02:28:38,2,1459_40s_b2x2-107_R.fit
107,R,40.0,2019-06-06T02:29:20,2,1459_40s_b2x2-108_R.fit
108,R,40.0,2019-06-06T02:30:03,2,1459_40s_b2x2-109_R.fit
109,R,40.0,2019-06-06T02:30:45,2,1459_40s_b2x2-110_R.fit
110,R,40.0,2019-06-06T02:31:27,2,1459_40s_b2x2-111_R.fit
111,R,40.0,2019-06-06T02:32:09,2,1459_40s_b2x2-112_R.fit
112,R,40.0,2019-06-06T02:32:51,2,1459_40s_b2x2-113_R.fit
113,R,40.0,2019-06-06T02:33:33,2,1459_40s_b2x2-114_R.fit
114,R,40.0,2019-06-06T02:34:14,2,1459_40s_b2x2-115_R.fit
115,R,40.0,2019-06-06T02:34:55,2,1459_40s_b2x2-116_R.fit
116,R,40.0,2019-06-06T02:35:37,2,1459_40s_b2x2-117_R.fit
117,R,40.0,2019-06-06T02:36:18,2,1459_40s_b2x2-118_R.fit
118,R,40.0,2019-06-06T02:37:00,2,1459_40s_b2x2-119_R.fit
119,R,40.0,2019-06-06T02:37:41,2,1459_40s_b2x2-120_R.fit
120,R,40.0,2019-06-06T02:38:23,2,1459_40s_b2x2-121_R.fit
121,R,40.0,2019-06-06T02:39:04,2,1459_40s_b2x2-122_R.fit
122,R,40.0,2019-06-06T02:39:45,2,1459_40s_b2x2-123_R.fit
123,R,40.0,2019-06-06T02:40:27,2,1459_40s_b2x2-124_R.fit
124,R,40.0,2019-06-06T02:41:09,2,1459_40s_b2x2-125_R.fit
125,R,40.0,2019-06-06T02:41:51,2,1459_40s_b2x2-126_R.fit
126,R,40.0,2019-06-06T02:42:33,2,1459_40s_b2x2-127_R.fit
127,R,40.0,2019-06-06T02:43:15,2,1459_40s_b2x2-128_R.fit
128,R,40.0,2019-06-06T02:43:58,2,1459_40s_b2x2-129_R.fit
129,R,40.0,2019-06-06T02:44:40,2,1459_40s_b2x2-130_R.fit
130,R,40.0,2019-06-06T02:45:22,2,1459_40s_b2x2-131_R.fit
131,R,40.0,2019-06-06T02:46:03,2,1459_40s_b2x2-132_R.fit
132,R,40.0,2019-06-06T02:46:45,2,1459_40s_b2x2-133_R.fit
133,R,40.0,2019-06-06T02:47:26,2,1459_40s_b2x2-134_R.fit
134,R,40.0,2019-06-06T02:48:07,2,1459_40s_b2x2-135_R.fit
135,R,40.0,2019-06-06T02:48:49,2,1459_40s_b2x2-136_R.fit
136,R,40.0,2019-06-06T02:49:30,2,1459_40s_b2x2-137_R.fit
137,R,40.0,2019-06-06T02:50:12,2,1459_40s_b2x2-138_R.fit
138,R,40.0,2019-06-06T02:50:53,2,1459_40s_b2x2-139_R.fit
139,R,40.0,2019-06-06T02:51:34,2,1459_40s_b2x2-140_R.fit
140,R,40.0,2019-06-06T02:52:16,2,1459_40s_b2x2-141_R.fit
141,R,40.0,2019-06-06T02:52:57,2,1459_40s_b2x2-142_R.fit
142,R,40.0,2019-06-06T02:53:39,2,1459_40s_b2x2-143_R.fit
143,R,40.0,2019-06-06T02:54:20,2,1459_40s_b2x2-144_R.fit
144,R,40.0,2019-06-06T02:55:02,2,1459_40s_b2x2-145_R.fit
145,R,40.0,2019-06-06T02:55:43,2,1459_40s_b2x2-146_R.fit
146,R,40.0,2019-06-06T02:56:25,2,1459_40s_b2x2-147_R.fit
147,R,40.0,2019-06-06T02:57:07,2,1459_40s_b2x2-148_R.fit
148,R,40.0,2019-06-06T03:03:43,2,1459_40s_b2x2-149_R.fit
149,R,40.0,2019-06-06T03:04:26,2,1459_40s_b2x2-150_R.fit
150,R,40.0,2019-06-06T03:05:07,2,1459_40s_b2x2-151_R.fit
151,R,40.0,2019-06-06T03:05:50,2,1459_40s_b2x2-152_R.fit
152,R,40.0,2019-06-06T03:06:32,2,1459_40s_b2x2-153_R.fit
153,R,40.0,2019-06-06T03:07:14,2,1459_40s_b2x2-154_R.fit
154,R,40.0,2019-06-06T03:07:56,2,1459_40s_b2x2-155_R.fit
155,R,40.0,2019-06-06T03:08:39,2,1459_40s_b2x2-156_R.fit
156,R,40.0,2019-06-06T03:09:21,2,1459_40s_b2x2-157_R.fit
157,R,40.0,2019-06-06T03:10:03,2,1459_40s_b2x2-158_R.fit
158,R,40.0,2019-06-06T03:10:45,2,1459_40s_b2x2-159_R.fit
159,R,40.0,2019-06-06T03:11:27,2,1459_40s_b2x2-160_R.fit
160,R,40.0,2019-06-06T03:12:09,2,1459_40s_b2x2-161_R.fit
161,R,40.0,2019-06-06T03:12:51,2,1459_40s_b2x2-162_R.fit
162,R,40.0,2019-06-06T03:13:33,2,1459_40s_b2x2-163_R.fit
163,R,40.0,2019-06-06T03:14:16,2,1459_40s_b2x2-164_R.fit
164,R,40.0,2019-06-06T03:14:58,2,1459_40s_b2x2-165_R.fit
165,R,40.0,2019-06-06T03:15:40,2,1459_40s_b2x2-166_R.fit
166,R,40.0,2019-06-06T03:16:23,2,1459_40s_b2x2-167_R.fit
167,R,40.0,2019-06-06T03:17:05,2,1459_40s_b2x2-168_R.fit
168,R,40.0,2019-06-06T03:17:47,2,1459_40s_b2x2-169_R.fit
169,R,40.0,2019-06-06T03:18:29,2,1459_40s_b2x2-170_R.fit
170,R,40.0,2019-06-06T03:19:11,2,1459_40s_b2x2-171_R.fit
171,R,40.0,2019-06-06T03:19:53,2,1459_40s_b2x2-172_R.fit
172,R,40.0,2019-06-06T03:20:35,2,1459_40s_b2x2-173_R.fit
173,R,40.0,2019-06-06T03:21:17,2,1459_40s_b2x2-174_R.fit
174,R,40.0,2019-06-06T03:22:00,2,1459_40s_b2x2-175_R.fit
175,R,40.0,2019-06-06T03:22:42,2,1459_40s_b2x2-176_R.fit
176,R,40.0,2019-06-06T03:23:24,2,1459_40s_b2x2-177_R.fit
177,R,40.0,2019-06-06T03:24:07,2,1459_40s_b2x2-178_R.fit
178,R,40.0,2019-06-06T03:24:49,2,1459_40s_b2x2-179_R.fit
179,R,40.0,2019-06-06T03:25:31,2,1459_40s_b2x2-180_R.fit
180,R,40.0,2019-06-06T03:26:13,2,1459_40s_b2x2-181_R.fit
181,R,40.0,2019-06-06T03:26:56,2,1459_40s_b2x2-182_R.fit
182,R,40.0,2019-06-06T03:27:38,2,1459_40s_b2x2-183_R.fit
183,R,40.0,2019-06-06T03:28:20,2,1459_40s_b2x2-184_R.fit
184,R,40.0,2019-06-06T03:29:02,2,1459_40s_b2x2-185_R.fit
185,R,40.0,2019-06-06T03:29:44,2,1459_40s_b2x2-186_R.fit
186,R,40.0,2019-06-06T03:30:26,2,1459_40s_b2x2-187_R.fit
187,R,40.0,2019-06-06T03:31:09,2,1459_40s_b2x2-188_R.fit
188,R,40.0,2019-06-06T03:31:51,2,1459_40s_b2x2-189_R.fit
189,R,40.0,2019-06-06T03:32:33,2,1459_40s_b2x2-190_R.fit
190,R,40.0,2019-06-06T03:33:15,2,1459_40s_b2x2-191_R.fit
191,R,40.0,2019-06-06T03:33:57,2,1459_40s_b2x2-192_R.fit
192,R,40.0,2019-06-06T03:34:39,2,1459_40s_b2x2-193_R.fit
193,R,40.0,2019-06-06T03:35:21,2,1459_40s_b2x2-194_R.fit
194,R,40.0,2019-06-06T03:36:04,2,1459_40s_b2x2-195_R.fit
195,R,40.0,2019-06-06T03:36:46,2,1459_40s_b2x2-196_R.fit
196,R,40.0,2019-06-06T03:37:28,2,1459_40s_b2x2-197_R.fit
197,R,40.0,2019-06-06T03:38:10,2,1459_40s_b2x2-198_R.fit
198,R,40.0,2019-06-06T03:38:52,2,1459_40s_b2x2-199_R.fit
199,R,40.0,2019-06-06T03:39:34,2,1459_40s_b2x2-200_R.fit
200,R,40.0,2019-06-06T03:40:16,2,1459_40s_b2x2-201_R.fit
201,R,40.0,2019-06-06T03:40:59,2,1459_40s_b2x2-202_R.fit
202,R,40.0,2019-06-06T03:41:41,2,1459_40s_b2x2-203_R.fit
203,R,40.0,2019-06-06T03:42:23,2,1459_40s_b2x2-204_R.fit
204,R,40.0,2019-06-06T03:43:05,2,1459_40s_b2x2-205_R.fit
205,R,40.0,2019-06-06T03:43:47,2,1459_40s_b2x2-206_R.fit
206,R,40.0,2019-06-06T03:44:30,2,1459_40s_b2x2-207_R.fit
207,R,40.0,2019-06-06T03:45:13,2,1459_40s_b2x2-208_R.fit
208,R,40.0,2019-06-06T03:45:55,2,1459_40s_b2x2-209_R.fit
209,R,40.0,2019-06-06T03:46:37,2,1459_40s_b2x2-210_R.fit
210,R,40.0,2019-06-06T03:47:20,2,1459_40s_b2x2-211_R.fit
211,R,40.0,2019-06-06T03:48:02,2,1459_40s_b2x2-212_R.fit
212,R,40.0,2019-06-06T03:48:44,2,1459_40s_b2x2-213_R.fit
213,R,40.0,2019-06-06T03:49:27,2,1459_40s_b2x2-214_R.fit
214,R,40.0,2019-06-06T03:50:09,2,1459_40s_b2x2-215_R.fit
215,R,40.0,2019-06-06T03:50:52,2,1459_40s_b2x2-216_R.fit
216,R,40.0,2019-06-06T03:51:34,2,1459_40s_b2x2-217_R.fit
217,R,40.0,2019-06-06T03:52:16,2,1459_40s_b2x2-218_R.fit
218,R,40.0,2019-06-06T03:52:58,2,1459_40s_b2x2-219_R.fit
219,R,40.0,2019-06-06T03:53:40,2,1459_40s_b2x2-220_R.fit
220,R,40.0,2019-06-06T03:54:22,2,1459_40s_b2x2-221_R.fit
221,R,40.0,2019-06-06T03:55:04,2,1459_40s_b2x2-222_R.fit
222,R,40.0,2019-06-06T03:55:46,2,1459_40s_b2x2-223_R.fit
223,R,40.0,2019-06-06T03:56:29,2,1459_40s_b2x2-224_R.fit
224,R,40.0,2019-06-06T03:57:11,2,1459_40s_b2x2-225_R.fit
225,R,40.0,2019-06-06T03:57:53,2,1459_40s_b2x2-226_R.fit
226,R,40.0,2019-06-06T03:58:35,2,1459_40s_b2x2-227_R.fit
227,R,40.0,2019-06-06T03:59:17,2,1459_40s_b2x2-228_R.fit
228,R,40.0,2019-06-06T03:59:59,2,1459_40s_b2x2-229_R.fit
229,R,40.0,2019-06-06T04:00:41,2,1459_40s_b2x2-230_R.fit
230,R,40.0,2019-06-06T04:01:23,2,1459_40s_b2x2-231_R.fit
231,R,40.0,2019-06-06T04:02:05,2,1459_40s_b2x2-232_R.fit
232,R,40.0,2019-06-06T04:02:47,2,1459_40s_b2x2-233_R.fit
233,R,40.0,2019-06-06T04:03:30,2,1459_40s_b2x2-234_R.fit
234,R,40.0,2019-06-06T04:04:12,2,1459_40s_b2x2-235_R.fit
235,R,40.0,2019-06-06T04:04:54,2,1459_40s_b2x2-236_R.fit
236,R,40.0,2019-06-06T04:05:36,2,1459_40s_b2x2-237_R.fit
237,R,40.0,2019-06-06T04:06:18,2,1459_40s_b2x2-238_R.fit
238,R,40.0,2019-06-06T04:07:00,2,1459_40s_b2x2-239_R.fit
239,R,40.0,2019-06-06T04:07:42,2,1459_40s_b2x2-240_R.fit
240,R,40.0,2019-06-06T04:08:24,2,1459_40s_b2x2-241_R.fit
241,R,40.0,2019-06-06T04:09:06,2,1459_40s_b2x2-242_R.fit
242,R,40.0,2019-06-06T04:09:47,2,1459_40s_b2x2-243_R.fit
243,R,40.0,2019-06-06T04:10:29,2,1459_40s_b2x2-244_R.fit
244,R,40.0,2019-06-06T04:11:11,2,1459_40s_b2x2-245_R.fit
245,R,40.0,2019-06-06T04:11:53,2,1459_40s_b2x2-246_R.fit
246,R,20.0,2019-06-06T01:36:47,2,PG1407-013_20s_b2x2-001_R.fit
247,R,20.0,2019-06-06T01:37:09,2,PG1407-013_20s_b2x2-002_R.fit
248,R,20.0,2019-06-06T01:37:31,2,PG1407-013_20s_b2x2-003_R.fit
249,R,20.0,2019-06-06T01:37:54,2,PG1407-013_20s_b2x2-004_R.fit
250,R,20.0,2019-06-06T01:38:15,2,PG1407-013_20s_b2x2-005_R.fit
251,R,20.0,2019-06-06T02:23:00,2,PG1407-013_20s_b2x2-006_R.fit
252,R,20.0,2019-06-06T02:23:22,2,PG1407-013_20s_b2x2-007_R.fit
253,R,20.0,2019-06-06T02:23:45,2,PG1407-013_20s_b2x2-008_R.fit
254,R,20.0,2019-06-06T02:24:08,2,PG1407-013_20s_b2x2-009_R.fit
255,R,20.0,2019-06-06T02:24:30,2,PG1407-013_20s_b2x2-010_R.fit
256,R,20.0,2019-06-06T02:59:02,2,PG1407-013_20s_b2x2-011_R.fit
257,R,20.0,2019-06-06T02:59:25,2,PG1407-013_20s_b2x2-012_R.fit
258,R,20.0,2019-06-06T02:59:48,2,PG1407-013_20s_b2x2-013_R.fit
259,R,20.0,2019-06-06T03:00:09,2,PG1407-013_20s_b2x2-014_R.fit
260,R,20.0,2019-06-06T03:00:31,2,PG1407-013_20s_b2x2-015_R.fit
0,g,50.0,2019-06-07T00:20:10,2,1998OH_b2x2-001_g.fit
1,g,50.0,2019-06-07T00:23:19,2,1998OH_b2x2-002_g.fit
2,i,50.0,2019-06-07T00:25:15,2,1998OH_b2x2-002_i.fit
3,r,50.0,2019-06-07T00:24:17,2,1998OH_b2x2-002_r.fit
4,z,90.0,2019-06-07T00:26:12,2,1998OH_b2x2-002_z.fit
5,g,50.0,2019-06-07T00:27:47,2,1998OH_b2x2-003_g.fit
6,i,50.0,2019-06-07T00:29:43,2,1998OH_b2x2-003_i.fit
7,r,50.0,2019-06-07T00:28:45,2,1998OH_b2x2-003_r.fit
8,z,90.0,2019-06-07T00:30:41,2,1998OH_b2x2-003_z.fit
9,g,50.0,2019-06-07T00:32:16,2,1998OH_b2x2-004_g.fit
10,i,50.0,2019-06-07T00:34:11,2,1998OH_b2x2-004_i.fit
11,r,50.0,2019-06-07T00:33:14,2,1998OH_b2x2-004_r.fit
12,z,90.0,2019-06-07T00:35:09,2,1998OH_b2x2-004_z.fit
13,g,50.0,2019-06-07T00:36:44,2,1998OH_b2x2-005_g.fit
14,i,50.0,2019-06-07T00:38:39,2,1998OH_b2x2-005_i.fit
15,r,50.0,2019-06-07T00:37:42,2,1998OH_b2x2-005_r.fit
16,z,90.0,2019-06-07T00:39:37,2,1998OH_b2x2-005_z.fit
17,R,50.0,2019-06-07T00:56:00,2,1998OH_b2x2-006_R.fit
18,R,50.0,2019-06-07T00:56:53,2,1998OH_b2x2-007_R.fit
19,R,50.0,2019-06-07T00:57:46,2,1998OH_b2x2-008_R.fit
20,R,50.0,2019-06-07T00:58:39,2,1998OH_b2x2-009_R.fit
21,i,50.0,2019-06-07T01:06:11,2,1998OH_b2x2_dithering-001_i.fit
22,r,50.0,2019-06-07T01:01:56,2,1998OH_b2x2_dithering-001_r.fit
23,z,90.0,2019-06-07T01:07:09,2,1998OH_b2x2_dithering-001_z.fit
24,i,50.0,2019-06-07T01:08:43,2,1998OH_b2x2_dithering-002_i.fit
25,r,50.0,2019-06-07T01:04:27,2,1998OH_b2x2_dithering-002_r.fit
26,z,90.0,2019-06-07T01:09:42,2,1998OH_b2x2_dithering-002_z.fit
27,i,50.0,2019-06-07T01:12:49,2,1998OH_b2x2_dithering-003_i.fit
28,z,90.0,2019-06-07T01:13:47,2,1998OH_b2x2_dithering-003_z.fit
29,i,50.0,2019-06-07T01:15:23,2,1998OH_b2x2_dithering-004_i.fit
30,z,90.0,2019-06-07T01:16:22,2,1998OH_b2x2_dithering-004_z.fit
31,i,50.0,2019-06-07T01:21:27,2,1998OH_b2x2_dithering-005_i.fit
32,z,90.0,2019-06-07T01:22:26,2,1998OH_b2x2_dithering-005_z.fit
33,i,50.0,2019-06-07T01:24:00,2,1998OH_b2x2_dithering-006_i.fit
34,z,90.0,2019-06-07T01:24:58,2,1998OH_b2x2_dithering-006_z.fit
35,i,50.0,2019-06-07T01:29:10,2,1998OH_b2x2_dithering-007_i.fit
36,z,90.0,2019-06-07T01:30:09,2,1998OH_b2x2_dithering-007_z.fit
37,i,50.0,2019-06-07T01:31:42,2,1998OH_b2x2_dithering-008_i.fit
38,z,90.0,2019-06-07T01:32:40,2,1998OH_b2x2_dithering-008_z.fit
39,R,100.0,2019-06-07T02:14:04,2,2008HS3_100s_b2x2-001_R.fit
40,R,100.0,2019-06-07T02:15:46,2,2008HS3_100s_b2x2-002_R.fit
41,R,100.0,2019-06-07T02:17:28,2,2008HS3_100s_b2x2-003_R.fit
